ID,Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
2612,4134,5,29,Manager,96141.0,12621.39,3,3,8,8,30,2,5.77,2,Bad,1367.54,35.39,7 Years and 5 Months,Yes,1399.26,1984.13,Low_spent_Medium_value_payments,657.44,Poor
2613,3070,6,19,Teacher,99783.81,12820.58,6,4,16,2,6,5,11.07,9,Bad,961.3,30.61,13 Years and 6 Months,NM,366.55,1588.97,High_spent_Medium_value_payments,1433.24,Standard
2614,1359,7,45,Accountant,161083.71,5607.52,9,5,23,0,55,8,5.7,2,Standard,2581.55,25.21,18 Years and 7 Months,No,1466.24,624.11,Low_spent_Small_value_payments,875.43,Poor
2615,2141,5,27,Manager,74696.24,12067.08,4,4,32,3,5,13,10.93,13,Good,400.52,40.72,20 Years and 6 Months,NM,1478.89,729.92,Low_spent_Medium_value_payments,1393.63,Standard
2616,2635,4,39,Doctor,164449.09,3812.93,4,4,13,7,8,15,5.01,14,Bad,3164.31,34.88,6 Years and 5 Months,No,97.45,876.64,Low_spent_Small_value_payments,308.83,Poor
2617,5000,1,34,Writer,85032.49,11285.64,6,4,26,5,48,16,23.12,4,Good,60.9,26.07,18 Years and 10 Months,Yes,3.55,1577.71,High_spent_Large_value_payments,1346.64,Standard
2618,4361,3,43,Lawyer,136883.35,14267.06,6,8,1,6,2,11,14.52,13,Good,4015.53,27.93,0 Years and 5 Months,Yes,87.9,1361.67,Low_spent_Large_value_payments,805.71,Good
2619,7583,7,20,Architect,168143.23,,3,9,2,8,27,3,0.65,7,Good,4453.49,41.69,12 Years and 8 Months,No,524.49,1083.4,Low_spent_Medium_value_payments,321.11,Standard
2620,8835,1,24,Scientist,164287.87,7053.17,1,9,13,1,-2,4,-4.7,1,Good,4981.0,29.82,17 Years and 1 Months,NM,1212.08,894.05,Low_spent_Small_value_payments,585.34,Standard
2621,1006,3,61,Mechanic,19681.99,9998.35,3,2,27,6,24,10,-4.39,10,Bad,1720.54,26.14,25 Years and 0 Months,NM,756.84,508.55,Low_spent_Medium_value_payments,1453.24,Poor
2622,4267,2,25,Mechanic,44969.73,10765.22,8,1,4,3,48,21,9.76,3,Standard,2809.63,48.97,16 Years and 1 Months,Yes,444.4,906.99,High_spent_Small_value_payments,1439.22,Poor
2623,7564,2,37,Manager,91073.92,3300.45,8,9,20,6,0,10,5.99,3,Standard,4314.81,22.64,0 Years and 11 Months,Yes,82.51,1552.79,High_spent_Large_value_payments,32.97,Poor
2624,5928,5,29,Mechanic,83364.23,14605.0,6,1,3,7,-1,7,4.17,12,Bad,2310.7,24.41,27 Years and 11 Months,NM,593.77,895.4,High_spent_Large_value_payments,461.11,Standard
2625,3606,6,52,Teacher,118951.58,9536.77,7,7,23,1,45,17,16.8,14,Standard,1646.29,41.52,26 Years and 5 Months,NM,54.24,1047.8,Low_spent_Large_value_payments,1349.0,Poor
2626,6906,2,34,Engineer,170600.54,3133.64,2,4,2,6,8,5,23.46,13,Good,244.13,32.77,4 Years and 7 Months,Yes,259.09,677.14,Low_spent_Small_value_payments,48.78,Good
2627,4273,8,45,Writer,29108.8,1091.42,9,4,16,7,28,6,-2.78,11,Bad,1970.37,42.59,15 Years and 9 Months,No,1318.09,970.99,Low_spent_Small_value_payments,1435.4,Poor
2628,8611,5,58,Scientist,86815.97,11922.35,3,5,10,0,35,5,-1.15,10,Bad,394.46,36.58,6 Years and 11 Months,No,1142.44,1519.85,High_spent_Small_value_payments,581.97,Poor
2629,1913,7,27,Mechanic,42709.88,1931.81,2,8,28,4,33,13,7.91,4,Bad,1814.98,21.21,13 Years and 3 Months,NM,1493.57,1844.19,High_spent_Small_value_payments,172.21,Poor
2630,3011,1,39,Mechanic,161998.29,2802.92,5,6,18,8,12,19,10.45,5,Good,1715.16,40.52,8 Years and 10 Months,NM,1341.63,991.71,Low_spent_Small_value_payments,451.71,Good
2631,2442,2,55,Manager,173978.63,8962.59,1,4,2,1,14,5,8.83,8,Good,3235.9,44.17,10 Years and 3 Months,No,1283.58,296.15,High_spent_Medium_value_payments,1212.24,Standard
2632,6546,8,50,Developer,91379.29,9369.78,5,4,14,5,2,3,17.35,4,Good,1830.38,36.58,24 Years and 3 Months,Yes,262.12,1548.53,Low_spent_Large_value_payments,1497.66,Good
2633,2829,1,39,Doctor,27681.75,10553.8,4,9,20,1,20,24,-1.95,11,Bad,1920.85,29.23,1 Years and 1 Months,Yes,972.49,1517.61,High_spent_Large_value_payments,200.71,Poor
2634,9767,1,61,Lawyer,143500.09,6387.9,6,8,23,2,21,12,12.32,9,Good,1431.75,20.47,28 Years and 5 Months,Yes,900.8,1351.68,Low_spent_Large_value_payments,956.34,Good
2635,7468,6,54,Architect,128514.03,11789.36,5,8,7,5,26,16,23.41,7,Bad,3039.91,47.2,21 Years and 6 Months,No,1376.86,1166.53,High_spent_Medium_value_payments,1387.96,Poor
2636,1929,2,30,Architect,70294.04,14635.89,9,1,14,4,36,11,27.5,4,Good,1946.75,41.21,28 Years and 11 Months,Yes,1171.53,640.99,Low_spent_Small_value_payments,1349.57,Standard
2637,4699,1,44,Architect,160859.27,4649.55,5,6,8,3,44,8,14.61,2,Good,4742.94,21.34,6 Years and 11 Months,No,1162.1,1496.24,High_spent_Large_value_payments,575.04,Poor
2638,2054,6,32,Architect,175891.42,10783.01,8,9,5,6,43,19,-0.16,5,Good,4459.86,45.22,2 Years and 9 Months,No,487.11,1968.12,Low_spent_Small_value_payments,1298.66,Poor
2639,6744,6,39,Accountant,104835.15,13984.25,2,0,23,2,59,2,20.46,12,Good,1184.58,21.59,22 Years and 8 Months,NM,186.62,938.46,High_spent_Medium_value_payments,287.38,Standard
2640,2900,2,47,Entrepreneur,106173.74,10545.27,3,3,10,6,57,10,22.87,3,Standard,2019.86,41.34,8 Years and 10 Months,No,553.58,325.6,High_spent_Medium_value_payments,948.18,Standard
2641,7980,6,60,Developer,60577.3,10471.75,3,1,27,8,21,4,1.87,4,Good,3172.91,40.82,14 Years and 6 Months,No,312.65,449.92,Low_spent_Small_value_payments,897.0,Poor
2642,8069,2,57,Scientist,109366.03,3977.57,3,9,1,1,29,2,18.71,7,Standard,81.56,47.48,3 Years and 7 Months,NM,1091.55,514.38,Low_spent_Small_value_payments,1174.33,Good
2643,4415,8,54,Doctor,84739.19,8398.85,6,8,7,4,32,16,27.57,10,Bad,1137.06,24.96,17 Years and 7 Months,NM,688.98,1272.16,Low_spent_Medium_value_payments,343.49,Poor
2644,1442,2,51,Lawyer,61372.47,8787.82,7,5,8,0,32,23,20.16,10,Bad,1425.15,37.02,11 Years and 11 Months,No,348.4,1533.82,High_spent_Large_value_payments,943.28,Poor
2645,7218,3,61,Lawyer,21421.48,10741.84,7,3,11,6,36,8,9.54,3,Standard,2011.98,36.34,10 Years and 2 Months,NM,986.98,698.71,High_spent_Large_value_payments,915.64,Poor
2646,5652,1,51,Manager,52960.34,14954.86,7,2,34,1,36,5,10.5,6,Bad,4446.56,21.05,4 Years and 2 Months,Yes,103.64,1463.44,Low_spent_Large_value_payments,126.34,Poor
2647,8939,8,65,Writer,43635.29,1277.74,3,3,28,4,43,17,-2.22,2,Good,481.64,39.15,28 Years and 5 Months,Yes,1376.75,176.0,High_spent_Small_value_payments,495.89,Standard
2648,8833,4,52,Mechanic,102147.14,1726.3,1,1,34,0,51,5,13.41,3,Standard,329.17,27.62,5 Years and 7 Months,No,867.47,1794.25,Low_spent_Large_value_payments,311.16,Standard
2649,8597,2,59,Developer,112283.9,1906.89,6,4,20,0,48,5,23.09,7,Standard,3322.09,29.97,0 Years and 4 Months,NM,691.48,135.39,High_spent_Small_value_payments,1499.39,Standard
2650,5458,1,36,Entrepreneur,113457.19,11350.3,3,8,28,3,4,21,29.25,7,Bad,1822.47,27.24,20 Years and 8 Months,NM,373.66,1604.71,High_spent_Medium_value_payments,1485.9,Standard
2651,7591,7,25,Mechanic,75990.77,2736.22,3,5,3,6,54,9,8.98,12,Bad,888.6,21.68,9 Years and 3 Months,Yes,821.84,1420.52,High_spent_Small_value_payments,378.65,Poor
2652,3309,6,56,Doctor,81609.05,9638.82,3,1,9,6,34,10,10.24,12,Standard,3509.03,25.0,21 Years and 11 Months,No,430.75,1290.73,High_spent_Large_value_payments,1212.78,Poor
2653,7268,5,50,Accountant,151820.53,5410.3,9,5,22,7,-5,13,-3.08,8,Bad,1214.7,26.22,10 Years and 10 Months,No,591.79,121.61,High_spent_Medium_value_payments,1224.69,Standard
2654,1910,2,61,Teacher,90959.58,7293.94,4,8,25,8,58,11,22.13,3,Standard,2828.2,37.32,9 Years and 6 Months,No,1332.82,1038.63,Low_spent_Small_value_payments,1403.86,Poor
2655,5340,6,45,Developer,177921.47,3862.42,5,3,2,3,6,24,20.08,9,Standard,2043.78,24.05,2 Years and 11 Months,Yes,291.21,245.35,High_spent_Large_value_payments,193.76,Standard
2656,5009,6,54,Engineer,84734.93,13098.71,3,0,23,1,51,19,9.1,3,Standard,1806.08,47.62,15 Years and 5 Months,NM,522.05,878.84,High_spent_Medium_value_payments,1001.39,Poor
2657,7628,6,65,Doctor,120428.76,9123.33,1,1,17,2,20,17,19.82,4,Good,3605.71,26.95,13 Years and 2 Months,No,983.76,339.32,Low_spent_Medium_value_payments,308.83,Standard
2658,3169,6,42,Teacher,18561.71,14212.8,4,4,25,8,34,23,16.81,13,Good,3067.04,39.55,27 Years and 5 Months,NM,1087.16,309.24,High_spent_Small_value_payments,986.49,Poor
2659,3172,6,53,Engineer,121067.79,8959.27,1,9,12,7,37,21,21.91,4,Bad,2569.21,24.73,16 Years and 8 Months,Yes,172.38,1144.53,High_spent_Small_value_payments,1308.27,Poor
2660,6668,2,34,Lawyer,154742.49,2559.49,7,6,27,5,7,14,5.99,2,Standard,640.42,43.85,21 Years and 5 Months,No,1404.36,567.62,Low_spent_Medium_value_payments,121.87,Standard
2661,7313,7,41,Accountant,170217.83,3226.36,7,7,20,2,50,9,17.78,0,Bad,2928.2,22.15,29 Years and 3 Months,NM,40.61,1541.51,High_spent_Large_value_payments,955.49,Poor
2662,9315,4,38,Doctor,179544.5,14844.85,4,2,9,7,11,0,16.9,9,Good,3463.76,42.13,13 Years and 4 Months,NM,100.35,505.52,High_spent_Large_value_payments,806.41,Good
2663,9036,3,19,Architect,57970.37,11103.03,5,8,23,1,18,14,-1.83,14,Bad,4074.0,31.79,19 Years and 5 Months,Yes,1143.15,671.6,Low_spent_Large_value_payments,263.4,Poor
2664,7789,6,48,Lawyer,107812.91,1499.76,7,1,28,3,52,21,4.83,0,Standard,1497.03,33.97,22 Years and 0 Months,Yes,1157.21,1183.47,High_spent_Small_value_payments,356.33,Poor
2665,1785,6,61,Teacher,86622.06,10793.69,6,3,29,3,55,1,25.11,11,Standard,1321.56,30.99,13 Years and 2 Months,No,999.13,16.65,High_spent_Large_value_payments,780.75,Poor
2666,7139,3,50,Entrepreneur,105848.97,6652.86,4,3,32,8,22,19,0.46,13,Good,3743.86,32.06,1 Years and 10 Months,Yes,782.49,1683.16,Low_spent_Large_value_payments,1290.74,Poor
2667,7344,7,47,Developer,36767.0,5162.36,4,5,12,7,45,1,8.28,7,Standard,2337.27,20.16,27 Years and 4 Months,NM,432.96,183.28,High_spent_Small_value_payments,1012.77,Standard
2668,3416,8,29,Doctor,155545.43,2987.66,2,9,30,6,33,3,2.88,3,Bad,2029.28,20.78,23 Years and 4 Months,No,1259.98,53.86,Low_spent_Medium_value_payments,41.17,Poor
2669,9988,7,61,Doctor,164626.72,12726.64,2,5,11,3,34,22,-0.09,12,Standard,803.1,43.82,8 Years and 0 Months,No,1048.13,1546.28,Low_spent_Medium_value_payments,189.29,Standard
2670,5154,8,29,Developer,86442.48,1706.55,4,2,20,6,7,23,-0.23,10,Good,2170.77,26.4,10 Years and 5 Months,Yes,1452.08,1599.49,Low_spent_Medium_value_payments,1323.99,Standard
2671,6619,2,68,Manager,57673.08,4915.66,5,8,11,0,13,13,7.18,9,Standard,3630.64,38.22,2 Years and 1 Months,Yes,681.47,1274.03,Low_spent_Small_value_payments,978.95,Poor
2672,2936,1,66,Scientist,33941.68,5150.64,4,4,16,7,0,18,23.12,14,Good,2252.76,39.6,3 Years and 2 Months,No,705.79,1663.1,High_spent_Large_value_payments,27.09,Poor
2673,4807,5,69,Lawyer,126240.02,3084.86,3,1,1,7,12,13,28.82,13,Standard,4363.65,40.94,26 Years and 8 Months,No,1187.08,1834.53,Low_spent_Medium_value_payments,894.22,Poor
2674,8151,5,41,Developer,63079.41,8016.23,2,5,25,8,3,12,15.01,10,Good,21.05,37.92,13 Years and 11 Months,Yes,1489.57,448.96,Low_spent_Large_value_payments,252.87,Standard
2675,4236,1,41,Doctor,164621.56,966.18,4,2,27,8,48,0,17.23,1,Good,899.83,38.86,24 Years and 7 Months,Yes,1344.61,898.56,Low_spent_Large_value_payments,1379.89,Good
2676,3352,2,28,Mechanic,124072.12,5073.85,5,7,32,0,44,9,22.26,5,Standard,3073.08,37.45,22 Years and 9 Months,NM,446.22,809.75,High_spent_Medium_value_payments,183.63,Standard
2677,2932,5,30,Entrepreneur,119766.51,14057.54,1,2,6,6,5,13,18.16,8,Bad,3359.91,47.85,18 Years and 10 Months,No,1430.43,336.77,High_spent_Medium_value_payments,115.46,Poor
2678,9556,7,44,Entrepreneur,105098.36,5209.52,1,4,23,0,49,16,24.69,14,Good,1378.51,39.94,2 Years and 6 Months,NM,296.95,530.68,Low_spent_Small_value_payments,967.21,Standard
2679,5916,3,25,Mechanic,17781.98,5918.52,6,3,29,5,36,15,25.94,4,Standard,4709.46,30.59,3 Years and 7 Months,No,632.17,818.09,Low_spent_Large_value_payments,1189.12,Poor
2680,6498,1,27,Scientist,168426.81,7518.94,5,3,30,4,5,14,16.97,2,Bad,1653.22,30.7,0 Years and 0 Months,Yes,1330.41,203.17,High_spent_Small_value_payments,410.72,Standard
2681,1946,7,25,Doctor,116749.37,8776.05,4,1,22,1,-4,10,13.66,3,Bad,2055.95,22.39,6 Years and 8 Months,Yes,470.17,1513.51,High_spent_Medium_value_payments,452.01,Poor
2682,2439,4,37,Architect,178990.54,12283.66,1,7,11,2,20,22,8.69,14,Bad,4881.89,49.75,17 Years and 4 Months,Yes,528.35,1217.71,High_spent_Large_value_payments,535.18,Poor
2683,8730,2,25,Scientist,101350.59,3502.56,7,2,26,7,31,11,11.16,12,Bad,2395.95,46.72,1 Years and 11 Months,NM,1492.15,1845.6,High_spent_Large_value_payments,1148.71,Poor
2684,5857,1,26,Scientist,130718.85,13178.8,4,3,23,1,30,0,7.09,1,Good,3064.33,21.29,24 Years and 8 Months,NM,676.53,62.42,High_spent_Large_value_payments,392.99,Good
2685,1340,5,24,Teacher,19555.62,11557.2,3,5,3,3,10,2,9.94,14,Good,2700.89,45.85,0 Years and 10 Months,NM,1421.18,1300.94,High_spent_Large_value_payments,132.23,Standard
2686,1382,2,31,Teacher,117395.15,11061.63,7,8,6,2,15,10,26.49,13,Good,887.53,24.15,15 Years and 6 Months,NM,411.05,1570.44,High_spent_Medium_value_payments,463.76,Standard
2687,9491,3,45,Writer,139990.43,2032.62,2,3,7,6,1,20,29.03,6,Bad,4957.51,27.17,14 Years and 10 Months,Yes,751.24,1020.87,Low_spent_Small_value_payments,1449.05,Poor
2688,1138,2,19,Lawyer,142347.43,1107.3,1,2,22,7,5,10,7.65,12,Good,295.37,40.42,15 Years and 0 Months,NM,574.11,1931.62,High_spent_Medium_value_payments,651.81,Good
2689,1358,2,60,Engineer,140918.98,9234.98,4,4,33,3,50,4,2.72,3,Standard,4917.48,41.91,6 Years and 7 Months,NM,846.26,76.66,High_spent_Large_value_payments,839.97,Poor
2690,5931,3,25,Developer,48468.05,13056.5,8,8,3,5,38,14,-2.26,3,Bad,2339.98,35.17,15 Years and 0 Months,Yes,1347.61,1048.63,Low_spent_Medium_value_payments,1143.45,Poor
2691,4456,6,30,Scientist,175817.74,9099.07,6,0,30,2,48,19,24.29,7,Standard,948.03,49.03,18 Years and 9 Months,NM,1486.32,625.83,High_spent_Small_value_payments,837.79,Poor
2692,2627,3,38,Entrepreneur,179180.96,3827.94,9,4,24,6,51,23,25.47,9,Bad,834.65,34.69,4 Years and 9 Months,No,751.6,1947.09,High_spent_Small_value_payments,985.27,Poor
2693,7626,7,64,Teacher,22851.3,2085.38,1,3,3,7,52,15,10.77,4,Standard,3277.9,27.75,22 Years and 4 Months,Yes,262.55,1913.98,High_spent_Large_value_payments,1320.52,Poor
2694,6004,2,45,Accountant,169195.89,10734.27,1,4,2,6,31,2,13.98,2,Standard,3554.04,20.27,14 Years and 2 Months,NM,75.72,193.81,Low_spent_Small_value_payments,559.44,Standard
2695,7652,8,52,Writer,59206.36,11049.14,5,6,19,3,42,7,20.89,12,Standard,4493.47,46.02,23 Years and 5 Months,NM,239.29,786.32,Low_spent_Large_value_payments,167.22,Poor
2696,7416,3,40,Doctor,127178.29,3249.95,6,6,24,8,56,15,8.15,14,Good,1182.6,31.86,29 Years and 0 Months,NM,1119.69,441.31,Low_spent_Large_value_payments,141.69,Poor
2697,4170,6,63,Lawyer,67478.86,1200.3,8,6,20,7,33,15,2.05,11,Good,2166.06,43.48,6 Years and 8 Months,Yes,891.47,1659.88,High_spent_Large_value_payments,1173.97,Standard
2698,4835,7,32,Doctor,174518.23,6597.63,3,0,31,5,58,21,-0.99,5,Bad,4855.96,43.22,0 Years and 6 Months,NM,1123.18,1823.53,Low_spent_Small_value_payments,982.38,Poor
2699,9017,8,19,Writer,27255.66,9074.61,6,8,31,1,21,3,3.23,7,Good,2140.01,21.31,1 Years and 0 Months,NM,1430.96,1770.91,High_spent_Medium_value_payments,849.71,Standard
2700,3151,8,68,Entrepreneur,94616.96,10825.23,3,6,29,6,54,14,17.59,9,Good,2297.91,44.65,28 Years and 0 Months,NM,1060.24,713.95,Low_spent_Small_value_payments,1395.0,Poor
2701,7905,1,29,Manager,82768.12,12301.22,8,3,4,8,38,18,7.17,0,Good,1442.65,28.67,2 Years and 0 Months,Yes,1166.32,604.38,High_spent_Small_value_payments,940.27,Poor
2702,3834,3,69,Mechanic,65423.99,9469.63,4,3,10,8,24,14,25.37,8,Bad,4354.76,45.24,9 Years and 1 Months,Yes,640.72,1352.56,High_spent_Large_value_payments,71.52,Poor
2703,3567,3,53,Lawyer,119740.78,2374.5,2,1,21,8,52,12,-1.94,13,Bad,1828.11,34.77,6 Years and 7 Months,No,766.98,1862.1,High_spent_Medium_value_payments,702.98,Poor
2704,2307,2,20,Developer,32279.48,10492.66,9,5,1,8,30,9,9.57,12,Good,3177.7,37.75,2 Years and 6 Months,NM,1234.93,123.47,Low_spent_Large_value_payments,322.34,Poor
2705,9848,7,22,Mechanic,131832.61,14775.31,8,9,12,5,-1,1,3.99,3,Bad,913.0,23.04,11 Years and 6 Months,No,958.6,114.92,High_spent_Large_value_payments,931.95,Good
2706,3660,1,20,Accountant,176700.66,13659.3,6,2,24,0,13,5,26.07,4,Bad,3078.71,31.38,9 Years and 3 Months,Yes,803.25,807.11,Low_spent_Large_value_payments,281.54,Standard
2707,4730,4,64,Doctor,146774.98,13177.7,3,0,2,5,6,16,23.22,9,Bad,4669.83,49.13,26 Years and 0 Months,No,331.8,836.95,High_spent_Large_value_payments,967.48,Poor
2708,7207,4,36,Entrepreneur,156202.85,5090.82,2,4,20,4,54,7,29.45,2,Good,3884.16,47.78,13 Years and 3 Months,Yes,904.25,985.72,High_spent_Medium_value_payments,1324.99,Poor
2709,4162,5,19,Manager,71138.25,11461.19,4,5,16,6,5,15,-0.83,8,Good,338.46,49.83,26 Years and 11 Months,No,436.68,998.59,Low_spent_Small_value_payments,115.75,Standard
2710,2140,3,61,Accountant,65230.72,12885.67,4,4,34,7,47,20,22.38,12,Standard,3169.82,35.31,11 Years and 0 Months,Yes,885.33,928.42,High_spent_Small_value_payments,388.46,Poor
2711,9458,3,54,Engineer,97898.22,10432.23,1,4,13,0,14,12,-0.59,11,Standard,2793.37,44.55,13 Years and 9 Months,No,695.83,1565.3,High_spent_Small_value_payments,1010.24,Standard
2712,2708,1,34,Doctor,17773.52,4357.98,9,9,18,3,21,22,0.43,5,Standard,1692.87,33.65,3 Years and 4 Months,NM,152.58,1529.58,Low_spent_Large_value_payments,1066.82,Poor
2713,4630,6,31,Writer,170710.88,14344.44,8,7,29,3,52,11,-3.63,14,Bad,4213.51,48.24,24 Years and 6 Months,No,1285.72,1501.39,High_spent_Medium_value_payments,880.19,Poor
2714,4211,4,45,Manager,34443.48,7201.64,7,9,14,0,-1,15,11.26,14,Standard,3958.54,49.58,28 Years and 8 Months,NM,871.97,653.14,Low_spent_Large_value_payments,208.64,Poor
2715,7538,5,44,Entrepreneur,163512.22,2643.24,6,0,30,3,3,6,-0.59,0,Standard,3243.03,46.33,8 Years and 7 Months,NM,1354.42,36.83,Low_spent_Medium_value_payments,363.95,Good
2716,1475,1,27,Lawyer,24208.98,2358.85,3,7,9,6,26,9,7.19,8,Bad,3720.91,38.63,17 Years and 4 Months,No,1390.49,1644.89,High_spent_Medium_value_payments,1361.03,Poor
2717,8684,3,20,Manager,149846.24,9994.77,4,6,12,5,48,5,4.67,10,Bad,965.81,49.67,19 Years and 0 Months,Yes,776.37,1854.3,High_spent_Medium_value_payments,1228.85,Poor
2718,2207,4,53,Doctor,35833.63,7015.48,2,0,21,3,39,4,29.17,4,Good,4601.83,49.51,5 Years and 4 Months,NM,1017.08,1148.23,Low_spent_Small_value_payments,1425.03,Poor
2719,2960,7,55,Developer,16482.37,2141.67,7,8,18,1,21,17,18.04,2,Standard,3340.16,34.25,28 Years and 9 Months,No,1343.08,240.97,Low_spent_Small_value_payments,613.61,Poor
2720,1557,5,42,Teacher,132313.21,11313.18,2,3,11,6,22,15,9.37,3,Good,2339.09,29.11,28 Years and 11 Months,No,1020.23,315.9,High_spent_Large_value_payments,659.34,Standard
2721,1882,2,39,Accountant,57645.1,12150.42,1,6,27,7,12,2,25.75,11,Bad,965.54,25.62,28 Years and 9 Months,NM,365.9,1713.54,Low_spent_Small_value_payments,388.3,Poor
2722,5761,4,65,Manager,131464.35,11100.9,6,2,24,8,25,2,-2.77,4,Standard,3413.82,40.31,22 Years and 0 Months,Yes,387.72,1325.85,High_spent_Small_value_payments,786.8,Poor
2723,6867,5,56,Mechanic,104364.49,3672.1,4,7,34,8,35,4,6.7,0,Standard,483.59,21.04,20 Years and 2 Months,NM,628.33,492.12,High_spent_Large_value_payments,1244.78,Standard
2724,7963,1,64,Accountant,28497.26,10594.81,8,3,20,3,28,1,13.01,9,Standard,1598.74,42.91,3 Years and 3 Months,No,56.51,372.99,High_spent_Small_value_payments,371.52,Poor
2725,8166,2,47,Mechanic,168462.11,952.26,1,1,13,2,1,0,-3.11,2,Good,2868.91,21.54,13 Years and 11 Months,No,556.47,584.18,Low_spent_Small_value_payments,210.96,Good
2726,8929,5,38,Manager,86893.41,5132.59,9,1,8,4,-1,3,0.11,6,Standard,3230.48,27.96,21 Years and 11 Months,NM,215.34,615.98,Low_spent_Small_value_payments,1125.8,Standard
2727,6347,5,47,Teacher,134856.04,6463.27,6,7,5,5,15,9,26.33,8,Good,86.65,34.94,3 Years and 6 Months,Yes,1240.71,1634.78,High_spent_Small_value_payments,1040.1,Good
2728,8269,8,45,Accountant,95173.5,12660.51,2,7,7,7,0,12,1.29,5,Good,44.05,22.92,2 Years and 7 Months,NM,1173.33,1794.34,High_spent_Large_value_payments,1243.83,Standard
2729,9125,8,48,Writer,112741.45,6343.6,8,0,12,2,39,2,27.26,3,Bad,557.31,21.09,1 Years and 1 Months,NM,262.68,503.33,Low_spent_Medium_value_payments,1127.31,Poor
2730,3454,8,69,Entrepreneur,61471.51,960.03,5,5,4,5,29,10,-1.64,14,Standard,3841.65,34.39,16 Years and 5 Months,NM,427.01,383.89,High_spent_Medium_value_payments,628.95,Poor
2731,5494,3,43,Accountant,44061.25,5803.32,5,8,19,4,-3,2,26.09,3,Good,2835.51,46.6,26 Years and 5 Months,Yes,854.92,1105.95,High_spent_Small_value_payments,235.19,Standard
2732,2946,6,60,Lawyer,102236.93,7884.72,5,8,1,6,27,9,10.88,8,Standard,3042.07,32.25,28 Years and 5 Months,NM,374.07,1135.0,High_spent_Large_value_payments,1071.78,Standard
2733,3808,4,39,Manager,84837.23,14275.87,7,1,13,8,32,21,15.06,0,Standard,3017.15,26.01,13 Years and 0 Months,NM,83.32,453.76,Low_spent_Medium_value_payments,1317.6,Poor
2734,7642,3,38,Engineer,76319.25,14162.69,7,7,25,6,10,8,4.86,5,Bad,184.09,32.25,19 Years and 0 Months,No,1148.01,1636.18,High_spent_Small_value_payments,229.21,Standard
2735,4825,7,18,Doctor,124336.42,3368.41,7,7,34,5,2,9,4.57,3,Good,861.4,41.68,17 Years and 7 Months,No,136.69,1840.12,Low_spent_Small_value_payments,778.0,Good
2736,4536,2,54,Scientist,127386.13,3429.08,2,3,17,8,-3,12,12.22,2,Good,3639.33,21.24,7 Years and 0 Months,Yes,1016.66,162.75,High_spent_Large_value_payments,493.29,Standard
2737,7068,6,30,Architect,17806.41,3120.02,8,3,26,3,13,17,7.45,10,Bad,3228.59,20.92,0 Years and 10 Months,Yes,224.78,1518.86,Low_spent_Medium_value_payments,779.19,Poor
2738,4802,5,38,Engineer,67586.56,12002.69,1,4,21,0,1,20,-2.28,0,Good,2226.45,33.88,11 Years and 2 Months,No,11.52,1003.01,Low_spent_Medium_value_payments,46.99,Standard
2739,5699,3,63,Mechanic,79999.97,885.51,2,9,12,7,44,17,7.38,4,Good,102.0,40.3,22 Years and 5 Months,NM,843.75,391.24,High_spent_Small_value_payments,530.28,Standard
2740,2970,8,26,Writer,26471.67,2605.92,7,6,16,5,0,21,3.91,3,Good,2084.22,38.41,2 Years and 7 Months,Yes,427.01,858.49,High_spent_Small_value_payments,726.34,Poor
2741,6806,6,34,Writer,50103.15,8439.03,4,0,20,5,-1,16,24.74,9,Bad,1239.77,39.13,29 Years and 7 Months,Yes,195.11,1012.31,High_spent_Medium_value_payments,226.3,Poor
2742,7142,7,64,Architect,18779.11,4315.38,9,8,10,4,55,16,24.35,3,Good,3486.35,24.97,12 Years and 5 Months,Yes,1027.46,1171.85,Low_spent_Small_value_payments,611.23,Poor
2743,3819,4,38,Teacher,179361.16,2111.46,9,2,23,2,52,24,-0.05,7,Standard,4123.38,36.16,0 Years and 11 Months,No,966.21,67.51,High_spent_Small_value_payments,264.04,Poor
2744,1364,7,48,Lawyer,135214.72,5910.27,3,3,30,5,16,4,20.55,10,Bad,2519.03,31.34,23 Years and 4 Months,NM,617.07,1393.17,Low_spent_Large_value_payments,323.49,Poor
2745,5258,2,56,Doctor,24866.53,4693.75,3,6,8,0,51,8,10.78,10,Bad,2017.63,23.31,24 Years and 8 Months,Yes,132.89,1017.3,High_spent_Small_value_payments,1466.5,Poor
2746,4119,1,39,Engineer,13442.39,8057.68,9,4,5,6,26,11,25.4,1,Bad,1365.21,23.84,1 Years and 10 Months,No,698.77,1279.64,Low_spent_Medium_value_payments,902.71,Poor
2747,2863,3,29,Developer,132278.93,14705.12,8,4,12,5,11,11,4.59,10,Good,463.05,39.36,29 Years and 5 Months,No,156.25,1699.75,High_spent_Large_value_payments,584.12,Standard
